user_id,pred_date
97225,2017-05-05
96629,2017-05-09
96377,2017-05-03
95575,2017-05-10
94378,2017-05-08
94176,2017-05-06
93883,2017-05-07
93812,2017-05-03
93804,2017-05-03
93387,2017-05-02
92559,2017-05-03
92149,2017-05-07
91760,2017-05-02
90631,2017-05-10
89944,2017-05-01
89558,2017-05-04
88752,2017-05-10
88633,2017-05-02
88149,2017-05-05
87163,2017-05-02
86992,2017-05-10
85298,2017-05-04
85009,2017-05-02
83875,2017-05-06
83815,2017-05-02
82888,2017-05-10
82886,2017-05-05
82117,2017-05-03
81859,2017-05-01
81744,2017-05-06
81149,2017-05-10
80952,2017-05-07
79973,2017-05-02
79217,2017-05-05
78935,2017-05-05
78566,2017-05-03
78275,2017-05-07
78273,2017-05-01
77768,2017-05-04
77762,2017-05-04
77635,2017-05-07
76862,2017-05-06
76535,2017-05-01
76402,2017-05-06
76368,2017-05-10
75552,2017-05-07
75047,2017-05-08
74453,2017-05-08
74060,2017-05-04
74000,2017-05-09
73980,2017-05-02
73934,2017-05-07
73922,2017-05-06
73515,2017-05-08
73167,2017-05-01
72793,2017-05-06
72095,2017-05-04
71913,2017-05-08
71874,2017-05-08
71284,2017-05-02
71238,2017-05-10
71004,2017-05-06
69902,2017-05-02
69879,2017-05-02
69596,2017-05-01
69250,2017-05-01
68903,2017-05-09
68489,2017-05-09
68018,2017-05-05
67982,2017-05-10
67585,2017-05-05
67434,2017-05-03
66900,2017-05-10
66739,2017-05-03
66360,2017-05-03
66241,2017-05-07
65344,2017-05-01
65260,2017-05-10
65026,2017-05-01
64553,2017-05-01
64551,2017-05-04
62133,2017-05-04
60917,2017-05-08
60320,2017-05-03
60186,2017-05-05
59796,2017-05-02
59440,2017-05-09
59414,2017-05-05
58603,2017-05-02
58480,2017-05-07
57751,2017-05-10
57208,2017-05-05
56828,2017-05-10
55969,2017-05-02
54862,2017-05-04
54769,2017-05-10
54435,2017-05-02
54088,2017-05-10
53981,2017-05-01
53919,2017-05-05
53695,2017-05-04
53521,2017-05-06
53315,2017-05-08
52873,2017-05-01
52613,2017-05-06
51885,2017-05-06
50874,2017-05-01
50651,2017-05-07
50482,2017-05-06
50241,2017-05-04
50015,2017-05-02
49437,2017-05-04
48961,2017-05-07
48901,2017-05-03
48262,2017-05-03
48137,2017-05-01
46837,2017-05-08
46822,2017-05-04
45683,2017-05-01
45490,2017-05-06
45086,2017-05-01
45002,2017-05-05
44783,2017-05-09
44065,2017-05-02
44006,2017-05-08
43831,2017-05-10
43489,2017-05-01
41829,2017-05-04
41793,2017-05-06
40635,2017-05-06
39552,2017-05-09
39445,2017-05-05
39132,2017-05-04
39060,2017-05-01
39047,2017-05-03
38936,2017-05-09
38658,2017-05-01
38480,2017-05-02
38222,2017-05-01
37767,2017-05-07
37351,2017-05-10
37058,2017-05-01
36758,2017-05-03
36651,2017-05-05
36031,2017-05-02
35845,2017-05-05
35785,2017-05-04
35475,2017-05-08
35403,2017-05-07
35270,2017-05-01
35245,2017-05-07
35110,2017-05-03
34377,2017-05-01
34215,2017-05-07
33988,2017-05-10
33678,2017-05-10
33414,2017-05-08
33148,2017-05-03
32594,2017-05-05
31572,2017-05-09
31385,2017-05-01
31059,2017-05-10
30755,2017-05-05
30732,2017-05-08
30463,2017-05-06
30269,2017-05-03
30208,2017-05-08
29202,2017-05-09
28951,2017-05-01
28803,2017-05-01
28778,2017-05-06
28715,2017-05-03
28658,2017-05-05
28293,2017-05-02
28250,2017-05-03
28174,2017-05-03
27947,2017-05-01
26937,2017-05-07
26884,2017-05-06
26216,2017-05-04
25625,2017-05-07
25418,2017-05-01
24528,2017-05-07
24279,2017-05-08
24126,2017-05-01
23973,2017-05-01
23390,2017-05-04
23159,2017-05-09
22970,2017-05-05
22861,2017-05-10
20981,2017-05-05
20977,2017-05-09
20697,2017-05-03
18784,2017-05-09
18660,2017-05-10
18313,2017-05-01
17711,2017-05-10
17269,2017-05-09
16414,2017-05-01
16021,2017-05-06
15991,2017-05-08
15865,2017-05-01
15485,2017-05-04
15432,2017-05-08
15184,2017-05-10
15158,2017-05-10
14251,2017-05-01
14044,2017-05-01
13951,2017-05-06
12937,2017-05-08
12310,2017-05-04
12102,2017-05-02
11587,2017-05-05
11408,2017-05-09
11004,2017-05-02
10631,2017-05-05
9515,2017-05-05
8840,2017-05-10
7013,2017-05-06
6997,2017-05-01
6861,2017-05-07
6611,2017-05-06
6501,2017-05-02
6292,2017-05-01
5747,2017-05-06
5745,2017-05-05
4879,2017-05-07
4103,2017-05-09
3331,2017-05-10
2987,2017-05-09
2152,2017-05-09
1365,2017-05-04
1095,2017-05-05
1052,2017-05-01
343,2017-05-03
98744,2017-05-28
98156,2017-05-19
98074,2017-05-06
98041,2017-05-12
97949,2017-05-26
97804,2017-05-23
97633,2017-05-05
97542,2017-05-17
97541,2017-05-18
97490,2017-05-14
97458,2017-05-24
97449,2017-05-14
97411,2017-05-29
97129,2017-05-05
96888,2017-05-24
96742,2017-05-25
96135,2017-05-17
96048,2017-05-16
95467,2017-05-05
95451,2017-05-22
95152,2017-05-10
94739,2017-05-23
94683,2017-05-14
94354,2017-05-25
94139,2017-05-05
94002,2017-05-27
93744,2017-05-21
92925,2017-05-04
92513,2017-05-31
92252,2017-05-07
92216,2017-05-13
92099,2017-05-17
91556,2017-05-27
90707,2017-05-12
90499,2017-05-31
90221,2017-05-11
90046,2017-05-30
90023,2017-05-10
89978,2017-05-01
89828,2017-05-25
88927,2017-05-01
88808,2017-05-31
88569,2017-05-15
88486,2017-05-16
88314,2017-05-30
88281,2017-05-28
88140,2017-05-06
87596,2017-05-09
87189,2017-05-21
87084,2017-05-14
86943,2017-05-08
86857,2017-05-21
86323,2017-05-16
86199,2017-05-31
86131,2017-05-23
85816,2017-05-02
85432,2017-05-06
85190,2017-05-16
84817,2017-05-26
84181,2017-05-30
83622,2017-05-27
83530,2017-05-25
83435,2017-05-27
83415,2017-05-02
83125,2017-05-11
82777,2017-05-24
82740,2017-05-24
82546,2017-05-12
81423,2017-05-28
80859,2017-05-28
80777,2017-05-03
80606,2017-05-13
80564,2017-05-20
80330,2017-05-27
79799,2017-05-09
79698,2017-05-24
79394,2017-05-04
79195,2017-05-12
79136,2017-05-05
79030,2017-05-14
78769,2017-05-04
78564,2017-05-29
78286,2017-05-08
77633,2017-05-21
77608,2017-05-26
77477,2017-05-29
75818,2017-05-24
75693,2017-05-25
75663,2017-05-27
75614,2017-05-19
75508,2017-05-30
75178,2017-05-07
74692,2017-05-03
74560,2017-05-30
74423,2017-05-07
74014,2017-05-01
73340,2017-05-23
73166,2017-05-15
72905,2017-05-22
72879,2017-05-19
72528,2017-05-20
72091,2017-05-13
71480,2017-05-14
70525,2017-05-30
70304,2017-05-20
70283,2017-05-12
70029,2017-05-31
69734,2017-05-28
69580,2017-05-18
69537,2017-05-01
69500,2017-05-06
69286,2017-05-26
69032,2017-05-18
68902,2017-05-06
68679,2017-05-04
68598,2017-05-25
68427,2017-05-21
68217,2017-05-04
68120,2017-05-03
67958,2017-05-27
67601,2017-05-21
67506,2017-05-16
67384,2017-05-01
67383,2017-05-25
65944,2017-05-28
65776,2017-05-18
65379,2017-05-30
65323,2017-05-05
65225,2017-05-08
65113,2017-05-21
64974,2017-05-08
64472,2017-05-30
64341,2017-05-28
63940,2017-05-05
63687,2017-05-03
62901,2017-05-15
62651,2017-05-23
62323,2017-05-17
62107,2017-05-08
61752,2017-05-28
61436,2017-05-23
61087,2017-05-03
60987,2017-05-23
60904,2017-05-14
60726,2017-05-18
60686,2017-05-22
60498,2017-05-18
60391,2017-05-28
60255,2017-05-28
60218,2017-05-29
60193,2017-05-16
59758,2017-05-07
59379,2017-05-12
59062,2017-05-13
58920,2017-05-17
57682,2017-05-25
57555,2017-05-21
56798,2017-05-23
56500,2017-05-31
56480,2017-05-22
56270,2017-05-23
55966,2017-05-16
55351,2017-05-27
54757,2017-05-07
54724,2017-05-18
54694,2017-05-04
54050,2017-05-25
53935,2017-05-03
53400,2017-05-18
53290,2017-05-07
53043,2017-05-29
52948,2017-05-29
52890,2017-05-06
52812,2017-05-11
52563,2017-05-12
52543,2017-05-25
52113,2017-05-22
52099,2017-05-28
52016,2017-05-16
51788,2017-05-05
51462,2017-05-28
50748,2017-05-14
50534,2017-05-31
50403,2017-05-19
50342,2017-05-26
49962,2017-05-03
49326,2017-05-26
49297,2017-05-01
49294,2017-05-29
48919,2017-05-29
48778,2017-05-20
48473,2017-05-31
48242,2017-05-16
47125,2017-05-26
47065,2017-05-31
47039,2017-05-07
46186,2017-05-13
46106,2017-05-25
45167,2017-05-16
45066,2017-05-12
45042,2017-05-05
44900,2017-05-08
44858,2017-05-02
44743,2017-05-07
44638,2017-05-25
44212,2017-05-14
43806,2017-05-28
43444,2017-05-02
43442,2017-05-11
42738,2017-05-03
42278,2017-05-18
42212,2017-05-28
41957,2017-05-05
41912,2017-05-29
41879,2017-05-01
41571,2017-05-29
40520,2017-05-16
39952,2017-05-09
39420,2017-05-30
39119,2017-05-07
38873,2017-05-11
38527,2017-05-11
38097,2017-05-09
38032,2017-05-21
37966,2017-05-07
37740,2017-05-25
37715,2017-05-16
37252,2017-05-19
36943,2017-05-31
36579,2017-05-28
36430,2017-05-30
35740,2017-05-11
35485,2017-05-17
34741,2017-05-13
34156,2017-05-04
34065,2017-05-18
32757,2017-05-11
32541,2017-05-07
32121,2017-05-14
31834,2017-05-18
31551,2017-05-06
31307,2017-05-21
31054,2017-05-18
31020,2017-05-22
30907,2017-05-29
30868,2017-05-04
30459,2017-05-30
30394,2017-05-27
30252,2017-05-14
30191,2017-05-06
30189,2017-05-25
29776,2017-05-12
29609,2017-05-21
29491,2017-05-17
29097,2017-05-19
29013,2017-05-11
28985,2017-05-30
27899,2017-05-27
27898,2017-05-03
27356,2017-05-23
26672,2017-05-16
25860,2017-05-28
25184,2017-05-09
25058,2017-05-06
24208,2017-05-28
23759,2017-05-12
23722,2017-05-25
23531,2017-05-30
22956,2017-05-11
22848,2017-05-31
22681,2017-05-21
21272,2017-05-24
20961,2017-05-24
20929,2017-05-05
20752,2017-05-15
20392,2017-05-01
20024,2017-05-16
19759,2017-05-03
18885,2017-05-13
18715,2017-05-05
18524,2017-05-05
18490,2017-05-12
18312,2017-05-05
18273,2017-05-05
18105,2017-05-02
17973,2017-05-16
17912,2017-05-13
17655,2017-05-17
17261,2017-05-25
17022,2017-05-31
16814,2017-05-04
16521,2017-05-24
15377,2017-05-29
15146,2017-05-24
14856,2017-05-07
14665,2017-05-06
14539,2017-05-07
13659,2017-05-12
13619,2017-05-03
13550,2017-05-18
13222,2017-05-15
13102,2017-05-05
13036,2017-05-31
11728,2017-05-21
11358,2017-05-14
10604,2017-05-28
10525,2017-05-27
10094,2017-05-23
10011,2017-05-26
9150,2017-05-29
8916,2017-05-30
8443,2017-05-10
8391,2017-05-17
7900,2017-05-26
7690,2017-05-09
7580,2017-05-27
7527,2017-05-21
7239,2017-05-14
6763,2017-05-16
5480,2017-05-29
5454,2017-05-05
5254,2017-05-16
5241,2017-05-07
5065,2017-05-21
5059,2017-05-28
3889,2017-05-26
3584,2017-05-13
3212,2017-05-24
3111,2017-05-30
3045,2017-05-25
2798,2017-05-24
2449,2017-05-10
2232,2017-05-14
2199,2017-05-28
2183,2017-05-26
1848,2017-05-29
1566,2017-05-14
1072,2017-05-09
794,2017-05-07
443,2017-05-01
87541,2017-05-02
86534,2017-05-02
30688,2017-05-02
23118,2017-05-02
94426,2017-05-01
42895,2017-05-01
50211,2017-05-01
80640,2017-05-01
70777,2017-05-30
30586,2017-05-30
7759,2017-05-30
94568,2017-05-01
92380,2017-05-01
83423,2017-05-01
76853,2017-05-01
76697,2017-05-01
73782,2017-05-01
64316,2017-05-01
54684,2017-05-01
45688,2017-05-01
37925,2017-05-01
33676,2017-05-01
14861,2017-05-01
8448,2017-05-01
17120,2017-05-01
97146,2017-05-01
63700,2017-05-01
96561,2017-05-01
93228,2017-05-03
93007,2017-05-01
81187,2017-05-01
68338,2017-05-01
66116,2017-05-01
58944,2017-05-01
52994,2017-05-01
46362,2017-05-01
33478,2017-05-01
32732,2017-05-02
28780,2017-05-01
28177,2017-05-01
25048,2017-05-01
14636,2017-05-01
5841,2017-05-01
160,2017-05-01
98896,2017-05-18
96487,2017-05-06
95807,2017-05-11
95040,2017-05-02
94972,2017-05-18
94830,2017-05-12
94515,2017-05-09
93370,2017-05-09
92550,2017-05-07
92257,2017-05-15
91788,2017-05-13
91576,2017-05-17
90713,2017-05-18
89960,2017-05-17
89818,2017-05-15
88870,2017-05-16
88334,2017-05-03
88276,2017-05-13
87096,2017-05-03
86346,2017-05-01
85005,2017-05-03
84888,2017-05-15
84619,2017-05-14
84350,2017-05-09
84126,2017-05-07
83620,2017-05-12
83076,2017-05-06
82865,2017-05-04
82860,2017-05-18
82528,2017-05-03
81324,2017-05-10
81220,2017-05-11
81098,2017-05-02
80313,2017-05-15
80202,2017-05-12
79639,2017-05-15
78324,2017-05-16
76351,2017-05-02
76192,2017-05-16
75597,2017-05-13
75468,2017-05-12
75387,2017-05-18
75266,2017-05-01
74317,2017-05-07
73961,2017-05-17
72980,2017-05-02
70661,2017-05-04
70632,2017-05-16
70371,2017-05-16
69533,2017-05-02
69451,2017-05-09
68759,2017-05-09
68421,2017-05-03
67714,2017-05-05
67036,2017-05-12
66750,2017-05-02
66222,2017-05-07
66173,2017-05-11
65754,2017-05-17
65397,2017-05-08
65060,2017-05-14
65011,2017-05-14
64940,2017-05-11
63875,2017-05-14
63786,2017-05-17
63774,2017-05-10
63592,2017-05-07
62776,2017-05-14
61937,2017-05-17
61854,2017-05-09
60394,2017-05-13
60330,2017-05-14
59948,2017-05-14
59550,2017-05-07
59444,2017-05-11
59038,2017-05-11
58873,2017-05-17
58293,2017-05-15
57830,2017-05-17
57143,2017-05-05
56536,2017-05-04
56237,2017-05-18
56201,2017-05-11
55498,2017-05-11
55451,2017-05-07
55406,2017-05-08
54128,2017-05-03
53903,2017-05-01
53471,2017-05-03
53459,2017-05-16
53439,2017-05-17
53279,2017-05-15
53176,2017-05-15
52549,2017-05-09
52446,2017-05-05
51659,2017-05-02
51255,2017-05-12
50838,2017-05-15
50499,2017-05-06
49874,2017-05-06
49661,2017-05-14
49458,2017-05-18
48800,2017-05-02
48735,2017-05-18
48221,2017-05-09
48077,2017-05-06
47744,2017-05-03
47450,2017-05-14
47111,2017-05-04
46953,2017-05-18
45976,2017-05-08
45845,2017-05-03
45211,2017-05-15
44936,2017-05-01
43616,2017-05-09
43425,2017-05-09
42923,2017-05-10
42749,2017-05-17
42468,2017-05-11
41099,2017-05-13
41057,2017-05-08
40148,2017-05-07
40099,2017-05-02
38841,2017-05-04
38182,2017-05-12
37551,2017-05-04
37144,2017-05-15
36751,2017-05-04
36539,2017-05-07
36277,2017-05-01
35188,2017-05-16
33886,2017-05-06
33483,2017-05-10
33282,2017-05-02
32628,2017-05-04
31882,2017-05-05
30697,2017-05-11
30021,2017-05-18
29926,2017-05-17
29813,2017-05-06
29728,2017-05-02
29563,2017-05-03
29435,2017-05-16
28596,2017-05-09
28063,2017-05-04
27859,2017-05-15
27795,2017-05-15
27491,2017-05-17
26927,2017-05-12
26256,2017-05-01
25580,2017-05-02
24909,2017-05-05
24589,2017-05-03
23715,2017-05-04
23416,2017-05-03
23291,2017-05-17
22747,2017-05-01
21758,2017-05-12
21407,2017-05-04
21399,2017-05-04
21217,2017-05-05
21208,2017-05-07
20757,2017-05-11
20563,2017-05-15
20232,2017-05-02
20146,2017-05-08
19412,2017-05-01
18814,2017-05-17
18391,2017-05-17
17994,2017-05-01
17287,2017-05-18
16479,2017-05-18
15881,2017-05-07
15515,2017-05-11
15094,2017-05-12
13599,2017-05-15
13191,2017-05-11
12691,2017-05-17
12556,2017-05-14
12461,2017-05-11
12282,2017-05-03
12173,2017-05-09
12107,2017-05-15
11554,2017-05-16
11081,2017-05-14
10754,2017-05-07
9444,2017-05-18
9059,2017-05-14
8745,2017-05-10
8627,2017-05-04
8621,2017-05-18
7777,2017-05-04
7730,2017-05-03
6889,2017-05-11
6485,2017-05-14
6441,2017-05-09
5155,2017-05-18
4013,2017-05-07
3484,2017-05-03
3259,2017-05-01
1940,2017-05-04
1638,2017-05-18
940,2017-05-05
197,2017-05-05
79,2017-05-12
32141,2017-05-01
4091,2017-05-01
12911,2017-05-31
91263,2017-05-01
79619,2017-05-02
69616,2017-05-01
62498,2017-05-01
32413,2017-05-01
25802,2017-05-02
18466,2017-05-01
5792,2017-05-01
5343,2017-05-02
77,2017-05-01
7071,2017-05-01
8009,2017-05-01
68749,2017-05-28
83917,2017-05-01
1320,2017-05-01
73953,2017-05-01
90953,2017-05-02
77965,2017-05-04
15440,2017-05-03
12706,2017-05-02
71866,2017-05-01
97309,2017-05-01
91750,2017-05-01
81059,2017-05-01
51090,2017-05-01
15511,2017-05-01
69745,2017-05-01
59968,2017-05-01
43296,2017-05-01
98860,2017-05-01
96599,2017-05-01
96383,2017-05-01
95724,2017-05-01
87877,2017-05-01
86824,2017-05-01
86580,2017-05-01
86564,2017-05-01
80598,2017-05-01
79940,2017-05-01
77890,2017-05-01
77354,2017-05-01
76882,2017-05-01
74158,2017-05-01
73049,2017-05-01
70789,2017-05-01
69009,2017-05-01
61045,2017-05-01
60693,2017-05-01
60674,2017-05-01
59932,2017-05-01
59849,2017-05-01
56496,2017-05-01
56192,2017-05-01
54026,2017-05-01
53134,2017-05-01
51161,2017-05-01
50814,2017-05-01
45144,2017-05-01
44160,2017-05-01
36787,2017-05-01
31375,2017-05-01
29533,2017-05-01
26071,2017-05-01
25428,2017-05-01
21687,2017-05-01
21358,2017-05-01
19080,2017-05-01
17749,2017-05-01
16160,2017-05-01
14816,2017-05-01
7756,2017-05-01
7082,2017-05-01
5910,2017-05-01
2187,2017-05-01
1839,2017-05-01
98275,2017-05-11
97000,2017-05-10
96232,2017-05-17
95172,2017-05-27
94837,2017-05-06
94225,2017-05-09
94023,2017-05-29
93985,2017-05-23
92412,2017-05-03
92383,2017-05-27
92260,2017-05-29
91362,2017-05-02
91193,2017-05-28
91048,2017-05-27
90839,2017-05-18
88685,2017-05-27
88572,2017-05-08
88003,2017-05-19
87579,2017-05-29
86137,2017-05-25
86133,2017-05-07
84228,2017-05-02
83845,2017-05-18
83674,2017-05-29
83592,2017-05-29
82441,2017-05-03
81591,2017-05-06
81003,2017-05-21
80930,2017-05-12
80922,2017-05-20
79226,2017-05-15
78967,2017-05-23
78360,2017-05-25
78314,2017-05-24
77018,2017-05-13
75846,2017-05-10
74917,2017-05-19
74421,2017-05-23
73760,2017-05-22
72132,2017-05-07
71439,2017-05-10
71313,2017-05-29
70984,2017-05-25
70352,2017-05-01
69051,2017-05-01
68433,2017-05-10
68255,2017-05-01
68104,2017-05-03
67445,2017-05-14
67436,2017-05-03
66809,2017-05-08
66574,2017-05-27
66243,2017-05-10
65515,2017-05-29
65413,2017-05-06
63510,2017-05-19
63495,2017-05-25
63066,2017-05-09
61928,2017-05-25
61754,2017-05-25
61064,2017-05-31
60899,2017-05-08
60761,2017-05-20
60699,2017-05-06
58552,2017-05-29
56955,2017-05-03
56915,2017-05-27
56845,2017-05-26
55220,2017-05-20
53756,2017-05-18
53571,2017-05-21
52804,2017-05-15
51523,2017-05-07
51495,2017-05-20
51454,2017-05-10
51202,2017-05-28
50360,2017-05-11
49703,2017-05-16
48855,2017-05-25
48226,2017-05-20
48157,2017-05-13
47675,2017-05-24
46563,2017-05-26
46198,2017-05-11
45992,2017-05-10
45532,2017-05-16
45413,2017-05-28
44715,2017-05-04
44448,2017-05-08
43427,2017-05-03
43159,2017-05-31
42081,2017-05-20
41336,2017-05-09
40409,2017-05-26
40181,2017-05-11
39724,2017-05-02
38903,2017-05-15
38565,2017-05-12
38272,2017-05-09
38016,2017-05-16
37684,2017-05-26
37502,2017-05-08
36868,2017-05-06
36747,2017-05-21
35881,2017-05-18
35853,2017-05-20
35605,2017-05-08
35604,2017-05-15
33319,2017-05-27
32345,2017-05-28
31337,2017-05-10
31202,2017-05-26
30852,2017-05-15
29620,2017-05-23
28906,2017-05-27
28618,2017-05-21
27781,2017-05-02
26799,2017-05-28
26392,2017-05-25
26232,2017-05-30
25139,2017-05-14
25109,2017-05-25
24296,2017-05-28
23795,2017-05-25
23663,2017-05-25
21960,2017-05-21
21716,2017-05-24
18419,2017-05-17
17776,2017-05-15
17535,2017-05-06
17054,2017-05-30
16619,2017-05-25
14723,2017-05-10
14593,2017-05-05
13886,2017-05-11
13033,2017-05-20
12195,2017-05-13
12069,2017-05-16
11672,2017-05-18
11259,2017-05-04
11144,2017-05-26
10712,2017-05-14
10445,2017-05-07
10248,2017-05-23
9904,2017-05-01
9487,2017-05-03
8511,2017-05-03
8313,2017-05-20
8126,2017-05-13
7901,2017-05-05
7210,2017-05-07
5322,2017-05-03
3522,2017-05-20
3253,2017-05-07
2764,2017-05-15
1901,2017-05-09
863,2017-05-26
73476,2017-05-01
47132,2017-05-01
84330,2017-05-06
81449,2017-05-29
73763,2017-05-26
70657,2017-05-17
58003,2017-05-08
54820,2017-05-20
42450,2017-05-02
40178,2017-05-12
26724,2017-05-02
6297,2017-05-09
4702,2017-05-07
98658,2017-05-13
96870,2017-05-15
96513,2017-05-21
96225,2017-05-28
95993,2017-05-19
95901,2017-05-16
94999,2017-05-21
94232,2017-05-29
93326,2017-05-11
92598,2017-05-27
92426,2017-05-25
92163,2017-05-22
91427,2017-05-10
91372,2017-05-21
89364,2017-05-10
89120,2017-05-18
89116,2017-05-09
88799,2017-05-06
88531,2017-05-12
87656,2017-05-28
87052,2017-05-12
86750,2017-05-24
86188,2017-05-14
85672,2017-05-10
85235,2017-05-07
84812,2017-05-29
84788,2017-05-05
84535,2017-05-18
84530,2017-05-27
80862,2017-05-13
80843,2017-05-11
80689,2017-05-29
79463,2017-05-06
78861,2017-05-09
78717,2017-05-01
76593,2017-05-10
75828,2017-05-16
75790,2017-05-21
74791,2017-05-20
74148,2017-05-25
72285,2017-05-15
69471,2017-05-02
69094,2017-05-11
68990,2017-05-22
68930,2017-05-13
68750,2017-05-06
67494,2017-05-31
67397,2017-05-29
66591,2017-05-26
65434,2017-05-27
64923,2017-05-25
63674,2017-05-11
62688,2017-05-28
62509,2017-05-14
62298,2017-05-23
60868,2017-05-11
60615,2017-05-05
60518,2017-05-11
56174,2017-05-30
55397,2017-05-21
53646,2017-05-19
52739,2017-05-05
52155,2017-05-24
52035,2017-05-07
50931,2017-05-31
50488,2017-05-22
50439,2017-05-06
50400,2017-05-31
49937,2017-05-17
49882,2017-05-11
48400,2017-05-18
48097,2017-05-21
47922,2017-05-15
46443,2017-05-19
46409,2017-05-07
46168,2017-05-31
45893,2017-05-05
45608,2017-05-20
45049,2017-05-24
44701,2017-05-26
43837,2017-05-06
43545,2017-05-07
43390,2017-05-10
43248,2017-05-28
43174,2017-05-06
42887,2017-05-11
42583,2017-05-17
41991,2017-05-13
41673,2017-05-29
40906,2017-05-29
40426,2017-05-30
40325,2017-05-02
38802,2017-05-08
38784,2017-05-09
38090,2017-05-31
36725,2017-05-01
36163,2017-05-07
36148,2017-05-27
35806,2017-05-30
35067,2017-05-04
34806,2017-05-09
34796,2017-05-23
33608,2017-05-10
32812,2017-05-15
32099,2017-05-05
31640,2017-05-18
30554,2017-05-06
30008,2017-05-14
29554,2017-05-17
28916,2017-05-13
28373,2017-05-30
28199,2017-05-13
27986,2017-05-30
27042,2017-05-18
26807,2017-05-15
25613,2017-05-28
25575,2017-05-29
24518,2017-05-19
23488,2017-05-11
23288,2017-05-15
23101,2017-05-08
22862,2017-05-25
21038,2017-05-30
19337,2017-05-26
18866,2017-05-26
18694,2017-05-28
17366,2017-05-01
15915,2017-05-18
15270,2017-05-14
14113,2017-05-29
14084,2017-05-27
13947,2017-05-01
13925,2017-05-24
13746,2017-05-27
12718,2017-05-08
12582,2017-05-03
12322,2017-05-06
12167,2017-05-17
11441,2017-05-31
10066,2017-05-20
8812,2017-05-12
7119,2017-05-08
6956,2017-05-10
6666,2017-05-22
5934,2017-05-30
5005,2017-05-10
3751,2017-05-19
3643,2017-05-04
2225,2017-05-12
1181,2017-05-17
152,2017-05-30
41988,2017-05-01
97191,2017-05-23
91147,2017-05-17
90581,2017-05-09
85330,2017-05-16
84044,2017-05-31
66778,2017-05-29
53186,2017-05-17
53096,2017-05-19
52688,2017-05-10
52105,2017-05-29
50250,2017-05-31
43716,2017-05-18
42084,2017-05-30
28038,2017-05-23
27415,2017-05-21
25683,2017-05-17
21510,2017-05-19
14614,2017-05-31
4838,2017-05-31
36260,2017-05-01
98772,2017-05-19
86223,2017-05-19
82949,2017-05-21
77384,2017-05-19
71955,2017-05-19
71523,2017-05-20
67802,2017-05-19
60089,2017-05-20
53908,2017-05-21
52913,2017-05-19
49725,2017-05-21
44021,2017-05-20
38483,2017-05-21
36597,2017-05-20
36453,2017-05-20
31905,2017-05-19
31886,2017-05-20
23898,2017-05-21
20147,2017-05-19
17527,2017-05-21
9851,2017-05-21
5373,2017-05-20
98712,2017-05-01
98679,2017-05-01
98239,2017-05-01
97853,2017-05-01
97442,2017-05-01
97198,2017-05-01
97193,2017-05-01
96653,2017-05-01
96119,2017-05-01
94335,2017-05-01
93039,2017-05-01
92631,2017-05-01
92211,2017-05-01
92137,2017-05-01
91765,2017-05-01
91186,2017-05-01
90337,2017-05-01
89895,2017-05-01
89806,2017-05-01
89326,2017-05-01
89200,2017-05-01
88879,2017-05-01
88709,2017-05-01
88213,2017-05-01
87967,2017-05-01
87355,2017-05-01
86972,2017-05-01
86965,2017-05-01
86798,2017-05-01
85958,2017-05-01
85537,2017-05-01
85395,2017-05-01
85106,2017-05-01
84565,2017-05-01
83992,2017-05-01
83944,2017-05-01
83885,2017-05-01
83492,2017-05-01
83281,2017-05-01
83184,2017-05-01
82612,2017-05-01
82147,2017-05-01
82097,2017-05-01
81529,2017-05-01
81230,2017-05-01
80841,2017-05-01
80532,2017-05-01
80475,2017-05-01
79839,2017-05-01
79444,2017-05-01
78989,2017-05-01
78965,2017-05-01
77997,2017-05-01
76138,2017-05-01
75580,2017-05-01
75310,2017-05-01
74797,2017-05-01
74226,2017-05-01
74176,2017-05-01
74074,2017-05-01
73585,2017-05-01
72704,2017-05-01
71486,2017-05-01
71292,2017-05-01
71207,2017-05-01
70966,2017-05-01
70790,2017-05-01
70579,2017-05-01
70355,2017-05-01
70313,2017-05-01
70110,2017-05-01
69775,2017-05-01
69637,2017-05-01
69311,2017-05-01
68709,2017-05-01
68527,2017-05-01
68345,2017-05-01
68315,2017-05-01
68140,2017-05-01
67839,2017-05-01
67529,2017-05-01
67493,2017-05-01
67380,2017-05-01
66946,2017-05-01
65701,2017-05-01
65126,2017-05-01
64964,2017-05-01
64776,2017-05-01
64270,2017-05-01
63519,2017-05-01
63266,2017-05-01
62034,2017-05-01
62002,2017-05-01
60137,2017-05-01
59854,2017-05-01
59777,2017-05-01
59567,2017-05-01
59457,2017-05-01
59300,2017-05-01
58849,2017-05-01
58669,2017-05-01
58627,2017-05-01
58545,2017-05-01
58533,2017-05-01
58444,2017-05-01
58360,2017-05-01
57604,2017-05-01
57059,2017-05-01
57015,2017-05-01
56952,2017-05-01
56795,2017-05-01
56781,2017-05-01
55949,2017-05-01
55798,2017-05-01
55636,2017-05-01
55501,2017-05-01
55338,2017-05-01
55118,2017-05-01
53519,2017-05-01
53379,2017-05-01
53123,2017-05-01
52979,2017-05-01
51009,2017-05-01
50790,2017-05-01
50291,2017-05-01
50226,2017-05-01
50100,2017-05-01
50041,2017-05-01
49570,2017-05-01
46988,2017-05-01
46654,2017-05-01
46408,2017-05-01
44826,2017-05-01
44544,2017-05-01
